ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Pages
abun1252-2-4-1,,abun1252-2,4,at,at,,,Galis1955,,false,,,p.139
abun1252-2-5-1,,abun1252-2,5,mèk,mèk,,,Galis1955,,false,,,p.139
abun1252-2-6-1,,abun1252-2,6,mohĕmat,mohĕmat,,,Galis1955,,false,,,p.139
abun1252-2-7-1,,abun1252-2,7,momit,momit,,,Galis1955,,false,,,p.139
abun1252-2-8-1,,abun1252-2,8,mosembu,mosembu,,,Galis1955,,false,,,p.139
abun1252-2-9-1,,abun1252-2,9,mosi,mosi,,,Galis1955,,false,,,p.139
abun1252-2-10-1,,abun1252-2,10,motu,motu,,,Galis1955,,false,,,p.139
abun1252-2-11-1,,abun1252-2,11,motu-sob-dik,motu-sob-dik,,,Galis1955,,false,,,p.139
abun1252-2-20-1,,abun1252-2,20,moro,moro,,,Galis1955,,false,,,p.139
abun1252-2-30-1,,abun1252-2,30,moro-motu-tongal,moro-motu-tongal,,,Galis1955,,false,,,p.139
abun1252-2-40-1,,abun1252-2,40,moro-uwi,moro-uwi,,,Galis1955,,false,,,p.139
abuu1241-1-1-1,,abuu1241-1,1,kus,kus,,,Zgraggen1972,,false,,,pp.215-219
abuu1241-1-2-1,,abuu1241-1,2,píːndí,píːndí,,,Zgraggen1972,,false,,,pp.215-219
abuu1241-1-3-1,,abuu1241-1,3,bur̃kʌr̃,bur̃kʌr̃,,,Zgraggen1972,,false,,,pp.215-219
abuu1241-1-4-1,,abuu1241-1,4,ɑpɑrʌɡri,ɑpɑrʌɡri,,[ɑpɑi = arm],Zgraggen1972,,false,,,pp.215-219
abuu1241-1-5-1,,abuu1241-1,5,ɑpɑrʌɡrí kus,ɑpɑrʌɡrí kus,,,Zgraggen1972,,false,,,pp.215-219
abuu1241-2-1-1,,abuu1241-2,1,kwusirə,kwusirə,,,Laycock1971D20,,false,,,p.2772
abuu1241-2-2-1,,abuu1241-2,2,mpiɑŋɡər,mpiɑŋɡər,,,Laycock1971D20,,false,,,p.2772
abuu1241-2-3-1,,abuu1241-2,3,mbukɑr,mbukɑr,,,Laycock1971D20,,false,,,p.2772
abuu1241-2-4-1,,abuu1241-2,4,ɑpɑrɑ́ɡəre,ɑpɑrɑ́ɡəre,,,Laycock1971D20,,false,,,p.2772
abuu1241-2-5-1,,abuu1241-2,5,kwɜɡokɑn,kwɜɡokɑn,,,Laycock1971D20,,false,,,p.2772
abuu1241-2-6-1,,abuu1241-2,6,ɑmɑy,ɑmɑy,,,Laycock1971D20,,false,,,p.2772
abuu1241-2-7-1,,abuu1241-2,7,inɑ·kə,inɑ·kə,,,Laycock1971D20,,false,,,p.2772
abuu1241-2-8-1,,abuu1241-2,8,ɑmpənɑy,ɑmpənɑy,,,Laycock1971D20,,false,,,p.2772
abuu1241-2-9-1,,abuu1241-2,9,nyɑŋ,nyɑŋ,,,Laycock1971D20,,false,,,p.2772
abuu1241-2-10-1,,abuu1241-2,10,ɑpəmpiɑŋɡne,ɑpəmpiɑŋɡne,,,Laycock1971D20,,false,,,p.2772
abuu1241-3-1-1,,abuu1241-3,1,kwurɑ́mbɑ,kwurɑ́mbɑ,,,Laycock1971D19,,false,,,p.2684
abuu1241-3-2-1,,abuu1241-3,2,mbɛďɛ,mbɛďɛ,,,Laycock1971D19,,false,,,p.2684
abuu1241-3-3-1,,abuu1241-3,3,mbukʊ́r,mbukʊ́r,,,Laycock1971D19,,false,,,p.2684
abuu1241-3-4-1,,abuu1241-3,4,ɑpɑrɑ́ɡəre,ɑpɑrɑ́ɡəre,,,Laycock1971D19,,false,,,p.2684
abuu1241-3-5-1,,abuu1241-3,5,kwɑpərɑ́k,kwɑpərɑ́k,,,Laycock1971D19,,false,,,p.2684
achi1257-1-1-1,,achi1257-1,1,sa,sa,,,Stokhof1986Vol9,,false,,,pp.290-291
achi1257-1-2-1,,achi1257-1,2,doea,doea,,,Stokhof1986Vol9,,false,,,pp.290-291
achi1257-1-3-1,,achi1257-1,3,lhèë,lhèë,,,Stokhof1986Vol9,,false,,,pp.290-291
achi1257-1-4-1,,achi1257-1,4,peuët,peuët,,,Stokhof1986Vol9,,false,,,pp.290-291
achi1257-1-5-1,,achi1257-1,5,limòng,limòng,,,Stokhof1986Vol9,,false,,,pp.290-291
achi1257-1-6-1,,achi1257-1,6,nam,nam,,,Stokhof1986Vol9,,false,,,pp.290-291
achi1257-1-7-1,,achi1257-1,7,toedjoh,toedjoh,,,Stokhof1986Vol9,,false,,,pp.290-291
achi1257-1-8-1,,achi1257-1,8,lapan,lapan,,,Stokhof1986Vol9,,false,,,pp.290-291
achi1257-1-9-1,,achi1257-1,9,Si Koereuëng,Si Koereuëng,,,Stokhof1986Vol9,,false,,,pp.290-291
achi1257-1-10-1,,achi1257-1,10,siplòh,siplòh,,,Stokhof1986Vol9,,false,,,pp.290-291
achi1257-1-11-1,,achi1257-1,11,siblàḥ,siblàḥ,,,Stokhof1986Vol9,,false,,,pp.290-291
achi1257-1-12-1,,achi1257-1,12,doeabláḥ,doeabláḥ,,,Stokhof1986Vol9,,false,,,pp.290-291
achi1257-1-13-1,,achi1257-1,13,lhèëblaḥ,lhèëblaḥ,,,Stokhof1986Vol9,,false,,,pp.290-291
achi1257-1-18-1,,achi1257-1,18,lapanblaḥ,lapanblaḥ,,,Stokhof1986Vol9,,false,,,pp.290-291
achi1257-1-19-1,,achi1257-1,19,siKoereuëng blaḥ,siKoereuëng blaḥ,,,Stokhof1986Vol9,,false,,,pp.290-291
achi1257-1-20-1,,achi1257-1,20,doeaplòh,doeaplòh,,,Stokhof1986Vol9,,false,,,pp.290-291
achi1257-1-21-1,,achi1257-1,21,doeaploh sa,doeaploh sa,,,Stokhof1986Vol9,,false,,,pp.290-291
achi1257-1-25-1,,achi1257-1,25,teungòh lhèë plòh,teungòh lhèë plòh,,,Stokhof1986Vol9,,false,,,pp.290-291
achi1257-1-30-1,,achi1257-1,30,lhèë plòh,lhèë plòh,,,Stokhof1986Vol9,,false,,,pp.290-291
achi1257-1-40-1,,achi1257-1,40,peuët plòh,peuët plòh,,,Stokhof1986Vol9,,false,,,pp.290-291
achi1257-1-50-1,,achi1257-1,50,limòng plòh,limòng plòh,,,Stokhof1986Vol9,,false,,,pp.290-291
achi1257-1-60-1,,achi1257-1,60,nàmplòh,nàmplòh,,,Stokhof1986Vol9,,false,,,pp.290-291
achi1257-1-100-1,,achi1257-1,100,sireutōḥ,sireutōḥ,,,Stokhof1986Vol9,,false,,,pp.290-291
achi1257-1-1000-1,,achi1257-1,1000,Si ribèë,Si ribèë,,,Stokhof1986Vol9,,false,,,pp.290-291
achi1257-1-10000-1,,achi1257-1,10000,Si la' sa,Si la' sa,,,Stokhof1986Vol9,,false,,,pp.290-291
achi1257-2-1-1,,achi1257-2,1,tʰabo,tʰabo,,,Stokhof1986Vol9,,false,,,p.310
achi1257-2-2-1,,achi1257-2,2,doewa,doewa,,,Stokhof1986Vol9,,false,,,p.310
achi1257-2-3-1,,achi1257-2,3,lhèë,lhèë,,,Stokhof1986Vol9,,false,,,p.310
achi1257-2-4-1,,achi1257-2,4,peuët,peuët,,,Stokhof1986Vol9,,false,,,p.310
achi1257-2-5-1,,achi1257-2,5,limòng,limòng,,,Stokhof1986Vol9,,false,,,p.310
achi1257-2-6-1,,achi1257-2,6,nam,nam,,,Stokhof1986Vol9,,false,,,p.310
achi1257-2-7-1,,achi1257-2,7,toedjoeh,toedjoeh,,,Stokhof1986Vol9,,false,,,p.310
achi1257-2-8-1,,achi1257-2,8,lapan,lapan,,,Stokhof1986Vol9,,false,,,p.310
achi1257-2-9-1,,achi1257-2,9,tʰikoereung,tʰikoereung,,,Stokhof1986Vol9,,false,,,p.310
achi1257-2-10-1,,achi1257-2,10,tʰipoloeh,tʰipoloeh,,,Stokhof1986Vol9,,false,,,p.310
achi1257-2-11-1,,achi1257-2,11,tʰiblaih,tʰiblaih,,,Stokhof1986Vol9,,false,,,p.310
achi1257-2-12-1,,achi1257-2,12,doewa blaih,doewa blaih,,,Stokhof1986Vol9,,false,,,p.310
achi1257-2-13-1,,achi1257-2,13,lhèë blaih,lhèë blaih,,,Stokhof1986Vol9,,false,,,p.310
achi1257-2-18-1,,achi1257-2,18,lapan blaih,lapan blaih,,,Stokhof1986Vol9,,false,,,p.310
achi1257-2-19-1,,achi1257-2,19,tʰikoereung blaih,tʰikoereung blaih,,,Stokhof1986Vol9,,false,,,p.310
achi1257-2-20-1,,achi1257-2,20,doewa ploeh,doewa ploeh,,,Stokhof1986Vol9,,false,,,p.310
achi1257-2-21-1,,achi1257-2,21,doewa ploeh tʰa,doewa ploeh tʰa,,,Stokhof1986Vol9,,false,,,p.310
achi1257-2-25-1,,achi1257-2,25,doewa ploeh limong,doewa ploeh limong,,,Stokhof1986Vol9,,false,,,p.310
achi1257-2-30-1,,achi1257-2,30,lhèë ploeh,lhèë ploeh,,,Stokhof1986Vol9,,false,,,p.310
achi1257-2-40-1,,achi1257-2,40,peuët ploeh,peuët ploeh,,,Stokhof1986Vol9,,false,,,p.310
achi1257-2-50-1,,achi1257-2,50,limong ploeh,limong ploeh,,,Stokhof1986Vol9,,false,,,p.310
achi1257-2-60-1,,achi1257-2,60,nam ploeh,nam ploeh,,,Stokhof1986Vol9,,false,,,p.310
achi1257-2-100-1,,achi1257-2,100,tʰireutōih,tʰireutōih,,,Stokhof1986Vol9,,false,,,p.310
achi1257-2-1000-1,,achi1257-2,1000,tʰiribèë,tʰiribèë,,,Stokhof1986Vol9,,false,,,p.310
achi1257-2-10000-1,,achi1257-2,10000,tʰiploehribèë,tʰiploehribèë,,,Stokhof1986Vol9,,false,,,p.310
achi1257-2-10000-2,,achi1257-2,10000,tʰilaksa,tʰilaksa,,,Stokhof1986Vol9,,false,,,p.310
adze1240-1-1-1,,adze1240-1,1,bisinta,bisinta,,,LeanMorobe,,false,,,p.80
adze1240-1-2-1,,adze1240-1,2,irurun,irurun,,,LeanMorobe,,false,,,p.80
adze1240-1-3-1,,adze1240-1,3,iru da bits,iru da bits,,2 + 1,LeanMorobe,,false,,,p.80
adze1240-1-4-1,,adze1240-1,4,iru da iru,iru da iru,,2 + 2,LeanMorobe,,false,,,p.80
adze1240-2-1-1,,adze1240-2,1,bitsinta,bitsinta,,,Smith1988,,false,,,p.66
adze1240-2-2-1,,adze1240-2,2,iruc,iruc,,others referred to two as irurun ‘two only’.,Smith1988,,false,,,p.66
adze1240-2-3-1,,adze1240-2,3,iruc da bits,iruc da bits,,2 + 1,Smith1988,,false,,,p.66
adze1240-2-4-1,,adze1240-2,4,iruc da iruc,iruc da iruc,,2 + 2,Smith1988,,false,,,p.66
adze1240-2-5-1,,adze1240-2,5,iruc da iruc da bits,iruc da iruc da bits,,2 + 2 + 1,Smith1988,,false,,,p.66
adze1240-2-5-2,,adze1240-2,5,bangi bitsinta,bangi bitsinta,,"One informant said that counting on hands had been introduced and that five could be expressed as bangi bitsinta ‘hand one’, but that this was not common.",Smith1988,,false,,,p.66
adze1240-2-6-1,,adze1240-2,6,iruc da iruc da iruc,iruc da iruc da iruc,,2 + 2 + 2,Smith1988,,false,,,p.66
adze1240-3-1-1,,adze1240-3,1,bisinta,bisinta,,1 only,Smith1988,,false,,,p.67
adze1240-3-2-1,,adze1240-3,2,iru,iru,,,Smith1988,,false,,,p.67
adze1240-3-3-1,,adze1240-3,3,iru da bits,iru da bits,,2 + 1,Smith1988,,false,,,p.67
adze1240-3-4-1,,adze1240-3,4,iru da iru,iru da iru,,2 + 2,Smith1988,,false,,,p.67
adze1240-3-5-1,,adze1240-3,5,iru da bits da iru,iru da bits da iru,,2 + 1 + 2,Smith1988,,false,,,p.67
adze1240-3-6-1,,adze1240-3,6,iru da bits da iru da bits,iru da bits da iru da bits,,2 + 1 + 2 + 1,Smith1988,,false,,,p.67
adze1240-3-7-1,,adze1240-3,7,iru da iru da iru da bits,iru da iru da iru da bits,,2 + 2 + 2 + 1,Smith1988,,false,,,p.67
aeka1244-1-1-1,,aeka1244-1,1,tawo,tawo,,,Lean1985Vol05,,false,,,p.24
aeka1244-1-2-1,,aeka1244-1,2,eoto,eoto,,,Lean1985Vol05,,false,,,p.24
aeka1244-1-3-1,,aeka1244-1,3,eoto nei tawo,eoto nei tawo,,2 + 1,Lean1985Vol05,,false,,,p.24
aeka1244-1-4-1,,aeka1244-1,4,nei oto nei oto,nei oto nei oto,,2 + 2,Lean1985Vol05,,false,,,p.24
aeka1244-1-5-1,,aeka1244-1,5,ingeri tawo,ingeri tawo,,‘hand one’,Lean1985Vol05,,false,,,p.24
aeka1244-1-6-1,,aeka1244-1,6,ingeri tawo ingeri nei kiti,ingeri tawo ingeri nei kiti,,‘hand one hand other one from’,Lean1985Vol05,,false,,,p.24
aeka1244-1-7-1,,aeka1244-1,7,ingeri tawo ingeri nei da singi eoto,ingeri tawo ingeri nei da singi eoto,,‘hand one hand other take two’,Lean1985Vol05,,false,,,p.24
aeka1244-1-8-1,,aeka1244-1,8,ingeri tawo ingeri nei da singi nei,ingeri tawo ingeri nei da singi nei,,,Lean1985Vol05,,false,,,p.24
aeka1244-1-10-1,,aeka1244-1,10,ingeri eoto,ingeri eoto,,‘hands two’,Lean1985Vol05,,false,,,p.24
aeka1244-1-11-1,,aeka1244-1,11,ingeri eoto tei tawo singi,ingeri eoto tei tawo singi,,,Lean1985Vol05,,false,,,p.24
aeka1244-1-15-1,,aeka1244-1,15,ingeri eoto tei tawo,ingeri eoto tei tawo,,‘hand one foot (or leg) one’,Lean1985Vol05,,false,,,p.24
aeka1244-1-20-1,,aeka1244-1,20,ingeri eoto tei eoto,ingeri eoto tei eoto,,‘hands two feet (or legs) two’,Lean1985Vol05,,false,,,p.24
aeka1244-2-1-1,,aeka1244-2,1,te'havo,te'havo,,,Lean1985Vol05,,false,,,p.24
aeka1244-2-2-1,,aeka1244-2,2,e'hoto,e'hoto,,,Lean1985Vol05,,false,,,p.24
aeka1244-2-3-1,,aeka1244-2,3,ta'monde,ta'monde,,,Lean1985Vol05,,false,,,p.24
aeka1244-2-4-1,,aeka1244-2,4,ingere kiti hatito,ingere kiti hatito,,‘one hand minus one finger’,Lean1985Vol05,,false,,,p.24
aeka1244-2-5-1,,aeka1244-2,5,ingere tahavo,ingere tahavo,,‘hand one’,Lean1985Vol05,,false,,,p.24
aeka1244-2-10-1,,aeka1244-2,10,ingere e'hoto,ingere e'hoto,,‘hands two’,Lean1985Vol05,,false,,,p.24
aeka1244-3-1-1,,aeka1244-3,1,tahawo,tahawo,,,Chinnery1915,,false,,,"pp.163, 168"
aeka1244-3-2-1,,aeka1244-3,2,ehoto,ehoto,,,Chinnery1915,,false,,,"pp.163, 168"
aeka1244-3-3-1,,aeka1244-3,3,ne ehoto ne tahwo,ne ehoto ne tahwo,,,Chinnery1915,,false,,,"pp.163, 168"
aeka1244-3-3-2,,aeka1244-3,3,ne ehoto ne tahawo,ne ehoto ne tahawo,,,Chinnery1915,,false,,,"pp.163, 168"
aeka1244-3-4-1,,aeka1244-3,4,ne ehoto ne ehoto,ne ehoto ne ehoto,,,Chinnery1915,,false,,,"pp.163, 168"
aeka1244-3-5-1,,aeka1244-3,5,ingeri tahawo,ingeri tahawo,,,Chinnery1915,,false,,,"pp.163, 168"
aeka1244-3-6-1,,aeka1244-3,6,ingeri tahawo ne tahwo,ingeri tahawo ne tahwo,,,Chinnery1915,,false,,,"pp.163, 168"
aeka1244-3-6-2,,aeka1244-3,6,ingeri tahawo ne tahawo,ingeri tahawo ne tahawo,,,Chinnery1915,,false,,,"pp.163, 168"
aeka1244-3-7-1,,aeka1244-3,7,ingeri tahawo ne ehoto,ingeri tahawo ne ehoto,,,Chinnery1915,,false,,,"pp.163, 168"
aeka1244-3-8-1,,aeka1244-3,8,ingeri tahawo ne ehoto ne tahawo,ingeri tahawo ne ehoto ne tahawo,,,Chinnery1915,,false,,,"pp.163, 168"
aeka1244-3-9-1,,aeka1244-3,9,ingeri tahawo ne ehoto ne ehoto,ingeri tahawo ne ehoto ne ehoto,,,Chinnery1915,,false,,,"pp.163, 168"
aeka1244-3-10-1,,aeka1244-3,10,ingeri egoto,ingeri egoto,,,Chinnery1915,,false,,,"pp.163, 168"
aeka1244-3-10-2,,aeka1244-3,10,ingeri ehoto,ingeri ehoto,,,Chinnery1915,,false,,,"pp.163, 168"
aeky1238-1-1-1,,aeky1238-1,1,trusa,trusa,,little finger,Lean1986Vol12,,false,,,p.27
aeky1238-1-2-1,,aeky1238-1,2,haepki,haepki,,ring finger,Lean1986Vol12,,false,,,p.27
aeky1238-1-3-1,,aeky1238-1,3,haepki trumo,haepki trumo,,middle finger,Lean1986Vol12,,false,,,p.27
aeky1238-1-4-1,,aeky1238-1,4,itkoesin,itkoesin,,index finger,Lean1986Vol12,,false,,,p.27
aeky1238-1-5-1,,aeky1238-1,5,yaemsin,yaemsin,,thumb,Lean1986Vol12,,false,,,p.27
aeky1238-1-6-1,,aeky1238-1,6,tusin,tusin,,wrist,Lean1986Vol12,,false,,,p.27
aeky1238-1-7-1,,aeky1238-1,7,dehrensin,dehrensin,,lower arm,Lean1986Vol12,,false,,,p.27
aeky1238-1-8-1,,aeky1238-1,8,kringwotesin,kringwotesin,,elbow,Lean1986Vol12,,false,,,p.27
aeky1238-1-9-1,,aeky1238-1,9,agwotnaesin,agwotnaesin,,upper arm,Lean1986Vol12,,false,,,p.27
aeky1238-1-10-1,,aeky1238-1,10,bekesin,bekesin,,shoulder,Lean1986Vol12,,false,,,p.27
aeky1238-1-10-2,,aeky1238-1,10,(mekesin),(mekesin),,shoulder,Lean1986Vol12,,false,,,p.27
aeky1238-1-11-1,,aeky1238-1,11,tute,tute,,breast,Lean1986Vol12,,false,,,p.27
aeky1238-1-11-2,,aeky1238-1,11,(tutnaesin),(tutnaesin),,breast,Lean1986Vol12,,false,,,p.27
aeky1238-1-12-1,,aeky1238-1,12,kosin,kosin,,sternum,Lean1986Vol12,,false,,,p.27
aeky1238-1-13-1,,aeky1238-1,13,tute braeke (sin),tute braeke (sin),,other breast,Lean1986Vol12,,false,,,p.27
aeky1238-1-14-1,,aeky1238-1,14,beke braeke (sin),beke braeke (sin),,other shoulder,Lean1986Vol12,,false,,,p.27
aeky1238-1-15-1,,aeky1238-1,15,agwotnae braeke (sin),agwotnae braeke (sin),,other upper arm,Lean1986Vol12,,false,,,p.27
agar1252-1-1-1,,agar1252-1,1,mana,mana,,,Lean1986Vol08,,false,,,p.33
agar1252-1-2-1,,agar1252-1,2,kan,kan,,,Lean1986Vol08,,false,,,p.33
agar1252-1-2-2,,agar1252-1,2,kahn,kahn,,,Lean1986Vol08,,false,,,p.33
agar1252-1-3-1,,agar1252-1,3,kanu mana-uh,kanu mana-uh,,,Lean1986Vol08,,false,,,p.33
agar1252-1-4-1,,agar1252-1,4,kami kami,kami kami,,,Lean1986Vol08,,false,,,p.33
agar1252-1-5-1,,agar1252-1,5,yahu manapa,yahu manapa,,‘yahu’ = ‘hand’,Lean1986Vol08,,false,,,p.33
agar1252-1-5-2,,agar1252-1,5,danmanapa,danmanapa,,‘yahu’ = ‘hand’,Lean1986Vol08,,false,,,p.33
agar1252-1-6-1,,agar1252-1,6,afah-pa mana un-kayahn,afah-pa mana un-kayahn,,,Lean1986Vol08,,false,,,p.33
agar1252-1-6-2,,agar1252-1,6,damanapa ifo mana orun kaya,damanapa ifo mana orun kaya,,,Lean1986Vol08,,false,,,p.33
agar1252-1-9-1,,agar1252-1,9,afah-pa kami kami un-kayahn,afah-pa kami kami un-kayahn,,,Lean1986Vol08,,false,,,p.33
agar1252-1-9-2,,agar1252-1,9,damanapa ifo kami kami orun kaya,damanapa ifo kami kami orun kaya,,,Lean1986Vol08,,false,,,p.33
agar1252-1-10-1,,agar1252-1,10,ti-yahn mi-kan,ti-yahn mi-kan,,‘my two hands’,Lean1986Vol08,,false,,,p.33
agar1252-1-11-1,,agar1252-1,11,ti-rahnta mana orun kayahn,ti-rahnta mana orun kayahn,,‘my foot one there cross-over’,Lean1986Vol08,,false,,,p.33
agar1252-1-20-1,,agar1252-1,20,ti-yahn mi-kan ti-rahnta mi-kan,ti-yahn mi-kan ti-rahnta mi-kan,,‘my hands two my feet two’,Lean1986Vol08,,false,,,p.33
agar1252-1-40-1,,agar1252-1,40,kan banta,kan banta,,‘two men’,Lean1986Vol08,,false,,,p.33
agar1252-1-40-2,,agar1252-1,40,kan banta a yahn a rahuta,kan banta a yahn a rahuta,,‘two men’s hands and feet’,Lean1986Vol08,,false,,,p.33
agar1252-1-100-1,,agar1252-1,100,ti-yahu mi-kan yanka,ti-yahu mi-kan yanka,,‘two hands two (or ten sticks)’,Lean1986Vol08,,false,,,p.33
agar1252-1-100-2,,agar1252-1,100,ti-yahu mi-kan danka,ti-yahu mi-kan danka,,‘two hands two (or ten sticks)’,Lean1986Vol08,,false,,,p.33
agar1252-2-1-1,,agar1252-2,1,manaa,manaa,,‘one’,Lean1986Vol08,,false,,,p.33
agar1252-2-2-1,,agar1252-2,2,kaan,kaan,,‘two’,Lean1986Vol08,,false,,,p.33
agar1252-2-3-1,,agar1252-2,3,kaan-uh manaa-uh,kaan-uh manaa-uh,,‘two-(?) one-(?)’,Lean1986Vol08,,false,,,p.33
agar1252-2-4-1,,agar1252-2,4,kaam-ih kaam-ih,kaam-ih kaam-ih,,‘two-it is two it-is’,Lean1986Vol08,,false,,,p.33
agar1252-2-5-1,,agar1252-2,5,yaa-manaah-pah,yaa-manaah-pah,,‘hand-one-at’,Lean1986Vol08,,false,,,p.33
agar1252-2-6-1,,agar1252-2,6,apah-pah o kahyan,apah-pah o kahyan,,‘(?)-at there cross-over’,Lean1986Vol08,,false,,,p.33
agar1252-2-7-1,,agar1252-2,7,apah-pah kaan o kahyan,apah-pah kaan o kahyan,,‘(?)-at two there cross-over’,Lean1986Vol08,,false,,,p.33
agar1252-2-8-1,,agar1252-2,8,apah-pah kaan manaa-uh o kahyan,apah-pah kaan manaa-uh o kahyan,,,Lean1986Vol08,,false,,,p.33
agar1252-2-9-1,,agar1252-2,9,apah-pah kaamih kaamih o kahyan,apah-pah kaamih kaamih o kahyan,,,Lean1986Vol08,,false,,,p.33
agar1252-2-10-1,,agar1252-2,10,ti-yaam ih-kan,ti-yaam ih-kan,,‘my-hand-it is-two’,Lean1986Vol08,,false,,,p.33
agar1252-2-10-2,,agar1252-2,10,a-yaam-ih-kan,a-yaam-ih-kan,,,Lean1986Vol08,,false,,,p.33
agar1252-2-11-1,,agar1252-2,11,ti-yaam-ih-kan ti-rantan manaa orun kahyan,ti-yaam-ih-kan ti-rantan manaa orun kahyan,,‘my-hand-it is-two my-foot one there cross-over’,Lean1986Vol08,,false,,,p.33
agar1252-2-15-1,,agar1252-2,15,ti-yaam-ih-kan ti-rantan yaamanaahpah orun kahyan,ti-yaam-ih-kan ti-rantan yaamanaahpah orun kahyan,,,Lean1986Vol08,,false,,,p.33
agar1252-2-18-1,,agar1252-2,18,ti-yaam-ih-kan ti-rantan yaamanaahpah apahpah kaanuhmanaauh un kahyan,ti-yaam-ih-kan ti-rantan yaamanaahpah apahpah kaanuhmanaauh un kahyan,,,Lean1986Vol08,,false,,,p.33
agar1252-2-20-1,,agar1252-2,20,ti-yaam-ih-kan ti-rantam-ih-kan,ti-yaam-ih-kan ti-rantam-ih-kan,,‘my-hand-it is-two my-feet-it is-two’,Lean1986Vol08,,false,,,p.33
aghu1255-1-1-1,,aghu1255-1,1,wàshikè,wàshikè,,"(sh has to be pronounced as in: shoot, she)",Stokhof1982Vol5.1,,false,,,p.137
aghu1255-1-2-1,,aghu1255-1,2,ókómà,ókómà,,,Stokhof1982Vol5.1,,false,,,p.137
aghu1255-1-3-1,,aghu1255-1,3,ókómà wàshikè,ókómà wàshikè,,,Stokhof1982Vol5.1,,false,,,p.137
aghu1255-1-3-2,,aghu1255-1,3,tjingèn,tjingèn,,,Stokhof1982Vol5.1,,false,,,p.137
aghu1255-1-4-1,,aghu1255-1,4,ókómoekómà,ókómoekómà,,,Stokhof1982Vol5.1,,false,,,p.137
aghu1255-1-5-1,,aghu1255-1,5,běṙikěmà,běṙikěmà,,,Stokhof1982Vol5.1,,false,,,p.137
aghu1255-1-6-1,,aghu1255-1,6,běṙikěmàbiṙiòṙò,běṙikěmàbiṙiòṙò,,,Stokhof1982Vol5.1,,false,,,p.137
aghu1255-1-6-2,,aghu1255-1,6,imàjónà,imàjónà,,,Stokhof1982Vol5.1,,false,,,p.137
aghu1255-1-7-1,,aghu1255-1,7,běṙikěmàbiṙiòṙò-wompǐ,běṙikěmàbiṙiòṙò-wompǐ,,,Stokhof1982Vol5.1,,false,,,p.137
aghu1255-1-8-1,,aghu1255-1,8,běṙikěmà-ókómà-washikè,běṙikěmà-ókómà-washikè,,,Stokhof1982Vol5.1,,false,,,p.137
aghu1255-1-9-1,,aghu1255-1,9,esèngè,esèngè,,,Stokhof1982Vol5.1,,false,,,p.137
aghu1255-1-10-1,,aghu1255-1,10,běṙikěmà běṙikěmà,běṙikěmà běṙikěmà,,,Stokhof1982Vol5.1,,false,,,p.137
agii1245-1-1-1,,agii1245-1,1,nanə,nanə,,,Laycock1967C03,,false,,,p.54
agii1245-1-2-1,,agii1245-1,2,piyamɛ,piyamɛ,,,Laycock1967C03,,false,,,p.54
agii1245-1-3-1,,agii1245-1,3,piyamɛ nanə,piyamɛ nanə,,,Laycock1967C03,,false,,,p.54
agii1245-1-4-1,,agii1245-1,4,piyam piyam,piyam piyam,,,Laycock1967C03,,false,,,p.54
agii1245-1-5-1,,agii1245-1,5,sap·tuma,sap·tuma,,,Laycock1967C03,,false,,,p.54
agob1244-1-1-1,,agob1244-1,1,tupdibi,tupdibi,,,Lean1986Vol12,,false,,,p.69
agob1244-1-2-1,,agob1244-1,2,kumribi,kumribi,,,Lean1986Vol12,,false,,,p.69
agob1244-1-3-1,,agob1244-1,3,kumredaga,kumredaga,,2 + 1,Lean1986Vol12,,false,,,p.69
agob1244-1-4-1,,agob1244-1,4,kumkumorong,kumkumorong,,2 + 2,Lean1986Vol12,,false,,,p.69
agob1244-1-5-1,,agob1244-1,5,kumribi kumribi motoang,kumribi kumribi motoang,,,Lean1986Vol12,,false,,,p.69
agob1244-2-1-1,,agob1244-2,1,tarangesa,tarangesa,,,Ray1912,,false,,,pp.340-341
agob1244-2-2-1,,agob1244-2,2,metakina,metakina,,,Ray1912,,false,,,pp.340-341
agob1244-2-3-1,,agob1244-2,3,gingi-metakina,gingi-metakina,,,Ray1912,,false,,,pp.340-341
agob1244-2-4-1,,agob1244-2,4,topea,topea,,,Ray1912,,false,,,pp.340-341
agob1244-2-5-1,,agob1244-2,5,manda,manda,,,Ray1912,,false,,,pp.340-341
agob1244-2-6-1,,agob1244-2,6,gaben,gaben,,,Ray1912,,false,,,pp.340-341
agob1244-2-10-1,,agob1244-2,10,dala,dala,,,Ray1912,,false,,,pp.340-341
agob1244-3-1-1,,agob1244-3,1,tupi-dibi,tupi-dibi,,,Ray1912,,false,,,pp.340-341
agob1244-3-2-1,,agob1244-3,2,kumi-rivi,kumi-rivi,,,Ray1912,,false,,,pp.340-341
agob1244-3-3-1,,agob1244-3,3,kumi-reriga,kumi-reriga,,,Ray1912,,false,,,pp.340-341
agob1244-3-4-1,,agob1244-3,4,kumi-rivi-kumi-rivi,kumi-rivi-kumi-rivi,,,Ray1912,,false,,,pp.340-341
agob1244-3-5-1,,agob1244-3,5,tumu,tumu,,,Ray1912,,false,,,pp.340-341
agta1234-1-1-1,,agta1234-1,1,esɑ,esɑ,,,Headland1979,,false,,,pp.3-7
